obs_start,obs_end,length,iteration,distribution
6700078,6700078,1,56,mixture
438634,438638,5,56,mixture
587219,587330,112,56,mixture
4937067,4937104,38,56,mixture
9895911,9895911,1,56,mixture
938940,938940,1,56,mixture
9247015,9247015,1,56,mixture
3264617,3264617,1,56,mixture
9839215,9839215,1,56,mixture
2722631,2722631,1,56,mixture
2661185,2661185,1,56,mixture
5286540,5287152,613,56,mixture
3210,3210,1,56,mixture
2819622,2819622,1,56,mixture
9242136,9242136,1,56,mixture
4403279,4403279,1,56,mixture
7188893,7188893,1,56,mixture
6994061,6994233,173,56,mixture
9643185,9643185,1,56,mixture
2338593,2338593,1,56,mixture
5353344,5353344,1,56,mixture
2124528,2124528,1,56,mixture
8012128,8012128,1,56,mixture
5081290,5081290,1,56,mixture
7906708,7906708,1,56,mixture
5337331,5337331,1,56,mixture
29391,29391,1,56,mixture
7747048,7747048,1,56,mixture
835063,835063,1,56,mixture
8845809,8845809,1,56,mixture
3832419,3832419,1,56,mixture
4518770,4518770,1,56,mixture
4657709,4657709,1,56,mixture
9991941,9991941,1,56,mixture
6993881,6993881,1,56,mixture
5057879,5057879,1,56,mixture
7748041,7748041,1,56,mixture
5275517,5275589,73,56,mixture
9622792,9622792,1,56,mixture
6094305,6094305,1,56,mixture
9077201,9077201,1,56,mixture
9085432,9085432,1,56,mixture
6673128,6673128,1,56,mixture
4497358,4497358,1,56,mixture
5590944,5590944,1,56,mixture
1942289,1942289,1,56,mixture
8655554,8655631,78,56,mixture
7760171,7760222,52,56,mixture
8449326,8449326,1,56,mixture
6056138,6056138,1,56,mixture
5993790,5993790,1,56,mixture
2011195,2011195,1,56,mixture
755514,755514,1,56,mixture
6604404,6604404,1,56,mixture
5987983,5987983,1,56,mixture
5606194,5606194,1,56,mixture
4082807,4082807,1,56,mixture
291488,291488,1,56,mixture
3328546,3328546,1,56,mixture
5177326,5177326,1,56,mixture
3217875,3217875,1,56,mixture
4092443,4092443,1,56,mixture
6235593,6235593,1,56,mixture
6677783,6677783,1,56,mixture
148274,148974,701,56,mixture
6567001,6567001,1,56,mixture
8652187,8653324,1138,56,mixture
6063511,6063511,1,56,mixture
9628138,9628138,1,56,mixture
9144090,9144090,1,56,mixture
8290467,8290467,1,56,mixture
4930545,4931068,524,56,mixture
5965760,5965760,1,56,mixture
1026388,1026388,1,56,mixture
7975273,7975275,3,56,mixture
410795,410795,1,56,mixture
3907808,3907808,1,56,mixture
3815614,3815614,1,56,mixture
8504800,8504800,1,56,mixture
2777330,2777330,1,56,mixture
9849230,9849230,1,56,mixture
2648593,2648593,1,56,mixture
5487555,5487555,1,56,mixture
904560,904560,1,56,mixture
9082808,9083227,420,56,mixture
1379429,1379639,211,56,mixture
8672564,8672564,1,56,mixture
18072,18072,1,56,mixture
3157423,3157423,1,56,mixture
7248781,7248781,1,56,mixture
2101477,2101477,1,56,mixture
5095760,5095760,1,56,mixture
6965145,6965145,1,56,mixture
1751647,1751647,1,56,mixture
297944,297944,1,56,mixture
5914950,5914950,1,56,mixture
7033404,7033404,1,56,mixture
2218193,2218220,28,56,mixture
7972136,7972136,1,56,mixture
5645091,5645091,1,56,mixture
7839695,7839695,1,56,mixture
8511212,8511411,200,56,mixture
1918770,1918770,1,56,mixture
9018638,9018641,4,56,mixture
1045183,1045183,1,56,mixture
9732464,9732474,11,56,mixture
5144320,5144320,1,56,mixture
3758995,3761119,2125,56,mixture
2393942,2393942,1,56,mixture
3761119,3761119,1,56,mixture
1489269,1489269,1,56,mixture
9672878,9672878,1,56,mixture
2756966,2756966,1,56,mixture
8471054,8471054,1,56,mixture
1060986,1060986,1,56,mixture
3348606,3348606,1,56,mixture
4342843,4342843,1,56,mixture
3368147,3368147,1,56,mixture
1791617,1791617,1,56,mixture
8465652,8465652,1,56,mixture
3412998,3412998,1,56,mixture
7706335,7706360,26,56,mixture
9975169,9975192,24,56,mixture
4158433,4158433,1,56,mixture
7984155,7984155,1,56,mixture
2719364,2719364,1,56,mixture
6383202,6383202,1,56,mixture
3679062,3679062,1,56,mixture
9960217,9960217,1,56,mixture
3513513,3513513,1,56,mixture
4829309,4829309,1,56,mixture
9613863,9613863,1,56,mixture
1561503,1561503,1,56,mixture
6275245,6275245,1,56,mixture
6546628,6546628,1,56,mixture
6698022,6698022,1,56,mixture
22042,22042,1,56,mixture
737064,737064,1,56,mixture
1930988,1930988,1,56,mixture
6569518,6570023,506,56,mixture
3164746,3164746,1,56,mixture
5004500,5004500,1,56,mixture
354594,354594,1,56,mixture
4870492,4870492,1,56,mixture
3210279,3210279,1,56,mixture
2340013,2340013,1,56,mixture
7443334,7443334,1,56,mixture
5333227,5333227,1,56,mixture
9932547,9932547,1,56,mixture
9115511,9115511,1,56,mixture
6016796,6016796,1,56,mixture
2435379,2435379,1,56,mixture
605468,605468,1,56,mixture
2164791,2164791,1,56,mixture
3840578,3840578,1,56,mixture
5801151,5801779,629,56,mixture
2821805,2821805,1,56,mixture
8699400,8699400,1,56,mixture
9380678,9380678,1,56,mixture
9845241,9845241,1,56,mixture
6806049,6806049,1,56,mixture
6216602,6216602,1,56,mixture
7987528,7987528,1,56,mixture
1906369,1906369,1,56,mixture
1743414,1743414,1,56,mixture
4967639,4967639,1,56,mixture
8110237,8110237,1,56,mixture
1276954,1276954,1,56,mixture
7689758,7689758,1,56,mixture
1019859,1019859,1,56,mixture
9363817,9363817,1,56,mixture
7710704,7710704,1,56,mixture
3228709,3228709,1,56,mixture
7767608,7767941,334,56,mixture
8491508,8491508,1,56,mixture
6487901,6487901,1,56,mixture
576087,576087,1,56,mixture
4229582,4229582,1,56,mixture
5923585,5923585,1,56,mixture
4958000,4958000,1,56,mixture
1764081,1764081,1,56,mixture
7058406,7058406,1,56,mixture
6181409,6181409,1,56,mixture
5969635,5969635,1,56,mixture
1066728,1066728,1,56,mixture
3435246,3435246,1,56,mixture
3319344,3319344,1,56,mixture
5732254,5732254,1,56,mixture
5805024,5805024,1,56,mixture
9450933,9450933,1,56,mixture
461968,461968,1,56,mixture
8095649,8095649,1,56,mixture
5594410,5594410,1,56,mixture
7931481,7931481,1,56,mixture
9026268,9026268,1,56,mixture
4408202,4408202,1,56,mixture
2842181,2842181,1,56,mixture
2176284,2176316,33,56,mixture
7326881,7326881,1,56,mixture
5004500,5004500,1,56,mixture
5444967,5444967,1,56,mixture
6207977,6207977,1,56,mixture
8358099,8358099,1,56,mixture
3729380,3729545,166,56,mixture
127701,127701,1,56,mixture
3250767,3250767,1,56,mixture
7235787,7235787,1,56,mixture
8267285,8267285,1,56,mixture
7657411,7657411,1,56,mixture
6462828,6462828,1,56,mixture
8084718,8084718,1,56,mixture
7974839,7974839,1,56,mixture
5367611,5367611,1,56,mixture
2926723,2926723,1,56,mixture
9653598,9653598,1,56,mixture
8388312,8388312,1,56,mixture
7136276,7136276,1,56,mixture
4367962,4367962,1,56,mixture
6181409,6181956,548,56,mixture
9013520,9013520,1,56,mixture
6136573,6136573,1,56,mixture
9664847,9664847,1,56,mixture
2232830,2232830,1,56,mixture
4349414,4349414,1,56,mixture
7181557,7181557,1,56,mixture
2563771,2563771,1,56,mixture
8936832,8936899,68,56,mixture
5636406,5636406,1,56,mixture
6450886,6450886,1,56,mixture
6447138,6447138,1,56,mixture
1823149,1823149,1,56,mixture
6635407,6635561,155,56,mixture
8290276,8290467,192,56,mixture
8098983,8100227,1245,56,mixture
9818250,9818250,1,56,mixture
2310375,2310375,1,56,mixture
1156597,1156597,1,56,mixture
1719221,1719221,1,56,mixture
1010847,1010847,1,56,mixture
8395994,8395994,1,56,mixture
7521177,7521177,1,56,mixture
5948252,5948252,1,56,mixture
3837442,3837559,118,56,mixture
4902822,4902822,1,56,mixture
3137010,3137010,1,56,mixture
9235326,9235326,1,56,mixture
754331,754331,1,56,mixture
5619350,5619350,1,56,mixture
400675,400675,1,56,mixture
6016796,6016796,1,56,mixture
8478099,8478099,1,56,mixture
3263796,3263796,1,56,mixture
3558979,3558979,1,56,mixture
9545175,9545175,1,56,mixture
3358336,3358336,1,56,mixture
7099752,7099752,1,56,mixture
90793,90793,1,56,mixture
7846171,7846171,1,56,mixture
6642590,6642590,1,56,mixture
8110083,8110083,1,56,mixture
5002649,5002649,1,56,mixture
7618028,7618028,1,56,mixture
5617392,5617392,1,56,mixture
9312140,9312140,1,56,mixture
253790,253790,1,56,mixture
1161857,1161857,1,56,mixture
5016333,5016333,1,56,mixture
4272599,4272599,1,56,mixture
1866304,1866304,1,56,mixture
635496,636253,758,56,mixture
8257646,8257646,1,56,mixture
6300637,6300637,1,56,mixture
4363588,4363588,1,56,mixture
7413056,7413056,1,56,mixture
9958473,9958667,195,56,mixture
7849901,7849901,1,56,mixture
834958,834958,1,56,mixture
8957901,8957901,1,56,mixture
2080191,2080191,1,56,mixture
8123944,8123944,1,56,mixture
7379100,7379100,1,56,mixture
9025875,9025875,1,56,mixture
90793,90793,1,56,mixture
3683225,3683225,1,56,mixture
925278,925278,1,56,mixture
8593945,8593945,1,56,mixture
6456881,6456881,1,56,mixture
6826279,6826279,1,56,mixture
3264617,3264617,1,56,mixture
4102272,4102272,1,56,mixture
2748903,2749044,142,56,mixture
9847119,9847119,1,56,mixture
3762866,3762866,1,56,mixture
5389771,5391155,1385,56,mixture
4348053,4348053,1,56,mixture
5490628,5490628,1,56,mixture
4358504,4358504,1,56,mixture
2487932,2487932,1,56,mixture
5423279,5423279,1,56,mixture
6327490,6327490,1,56,mixture
4636044,4636044,1,56,mixture
1151550,1151550,1,56,mixture
4638272,4638272,1,56,mixture
3914093,3914093,1,56,mixture
9771803,9771803,1,56,mixture
7953076,7953076,1,56,mixture
7501410,7501410,1,56,mixture
1106577,1106577,1,56,mixture
6905769,6905769,1,56,mixture
6507543,6507543,1,56,mixture
599785,599785,1,56,mixture
4959254,4959254,1,56,mixture
1601129,1601129,1,56,mixture
5445160,5445160,1,56,mixture
8056957,8056957,1,56,mixture
336974,336974,1,56,mixture
3038464,3038464,1,56,mixture
8432060,8432060,1,56,mixture
5601465,5601465,1,56,mixture
7706705,7706705,1,56,mixture
2024605,2024605,1,56,mixture
6549424,6549424,1,56,mixture
8405703,8405703,1,56,mixture
8438853,8438853,1,56,mixture
3025025,3025025,1,56,mixture
3914806,3914806,1,56,mixture
9156315,9156315,1,56,mixture
3837559,3837559,1,56,mixture
1553434,1553434,1,56,mixture
6600973,6600973,1,56,mixture
2132116,2132116,1,56,mixture
3375474,3375474,1,56,mixture
7243595,7243824,230,56,mixture
4941208,4941565,358,56,mixture
4474963,4474963,1,56,mixture
9864870,9864870,1,56,mixture
6398454,6398454,1,56,mixture
1979313,1979313,1,56,mixture
8169346,8169346,1,56,mixture
1452931,1452931,1,56,mixture
6265589,6265589,1,56,mixture
683855,683855,1,56,mixture
7510173,7510173,1,56,mixture
5634048,5634048,1,56,mixture
2647468,2647468,1,56,mixture
9817146,9817146,1,56,mixture
871735,871735,1,56,mixture
7750016,7750016,1,56,mixture
6328124,6328124,1,56,mixture
5967763,5967763,1,56,mixture
9444453,9444453,1,56,mixture
66289,68016,1728,56,mixture
4728677,4728677,1,56,mixture
740313,740313,1,56,mixture
9862824,9862824,1,56,mixture
7952902,7952902,1,56,mixture
2721396,2721396,1,56,mixture
5477905,5477905,1,56,mixture
89954,89954,1,56,mixture
8502237,8502237,1,56,mixture
3613549,3614253,705,56,mixture
1265823,1265823,1,56,mixture
2789768,2789768,1,56,mixture
2539881,2539881,1,56,mixture
3845340,3845340,1,56,mixture
1663719,1663719,1,56,mixture
4999854,4999854,1,56,mixture
5235070,5235070,1,56,mixture
9834933,9834933,1,56,mixture
7045277,7045277,1,56,mixture
7796815,7796815,1,56,mixture
2464641,2464641,1,56,mixture
2955961,2955961,1,56,mixture
4514822,4514822,1,56,mixture
1937319,1937319,1,56,mixture
3995770,3995770,1,56,mixture
3351311,3351311,1,56,mixture
8301565,8301565,1,56,mixture
2875459,2875459,1,56,mixture
3199177,3199177,1,56,mixture
689480,689480,1,56,mixture
4614614,4614615,2,56,mixture
6825280,6826279,1000,56,mixture
7851583,7851583,1,56,mixture
4926692,4926692,1,56,mixture
7496064,7496064,1,56,mixture
1771037,1771037,1,56,mixture
1417688,1417688,1,56,mixture
5716221,5716221,1,56,mixture
2347133,2347133,1,56,mixture
2120138,2120341,204,56,mixture
4696030,4696030,1,56,mixture
9897714,9898302,589,56,mixture
2755626,2755626,1,56,mixture
204673,204673,1,56,mixture
4187066,4187112,47,56,mixture
8228121,8228496,376,56,mixture
8466275,8466275,1,56,mixture
8526283,8526283,1,56,mixture
6628119,6628119,1,56,mixture
2828507,2828507,1,56,mixture
8249672,8249672,1,56,mixture
6147602,6147602,1,56,mixture
7443334,7443334,1,56,mixture
7783435,7783435,1,56,mixture
8595626,8596300,675,56,mixture
6410117,6410117,1,56,mixture
5580457,5580457,1,56,mixture
1938966,1938966,1,56,mixture
983383,983383,1,56,mixture
7016794,7016794,1,56,mixture
2310233,2310233,1,56,mixture
1732016,1732455,440,56,mixture
6558288,6558288,1,56,mixture
7986331,7986331,1,56,mixture
9796232,9796232,1,56,mixture
7046184,7046184,1,56,mixture
1005806,1005806,1,56,mixture
5601294,5601298,5,56,mixture
5831678,5831678,1,56,mixture
8432898,8433070,173,56,mixture
8391854,8391854,1,56,mixture
7429926,7429926,1,56,mixture
997432,997432,1,56,mixture
8874094,8874094,1,56,mixture
9619946,9619946,1,56,mixture
7840060,7840060,1,56,mixture
4419480,4419480,1,56,mixture
7251422,7251422,1,56,mixture
6539854,6539854,1,56,mixture
1534762,1534888,127,56,mixture
6568967,6568967,1,56,mixture
7736924,7736924,1,56,mixture
1443131,1443131,1,56,mixture
5141120,5141120,1,56,mixture
4185333,4185818,486,56,mixture
5067453,5067461,9,56,mixture
1104646,1104646,1,56,mixture
4234201,4234201,1,56,mixture
6563646,6565300,1655,56,mixture
3874360,3874360,1,56,mixture
7422772,7422772,1,56,mixture
683128,683128,1,56,mixture
9076834,9076834,1,56,mixture
1456807,1456807,1,56,mixture
3304531,3304531,1,56,mixture
4300924,4301085,162,56,mixture
5408550,5408550,1,56,mixture
6606540,6606540,1,56,mixture
3955417,3955417,1,56,mixture
5642480,5642480,1,56,mixture
664320,664320,1,56,mixture
2194134,2194134,1,56,mixture
5581161,5581161,1,56,mixture
2567259,2567259,1,56,mixture
6432286,6432286,1,56,mixture
6567001,6567001,1,56,mixture
6896883,6896883,1,56,mixture
2709809,2709809,1,56,mixture
8805527,8805552,26,56,mixture
8247736,8247736,1,56,mixture
2876538,2876538,1,56,mixture
1721840,1721840,1,56,mixture
9049970,9049970,1,56,mixture
2119129,2119129,1,56,mixture
4708999,4708999,1,56,mixture
6558288,6558288,1,56,mixture
3295888,3295888,1,56,mixture
5526647,5526647,1,56,mixture
8286421,8286421,1,56,mixture
2667578,2667578,1,56,mixture
5380401,5380401,1,56,mixture
871735,871735,1,56,mixture
8683723,8683723,1,56,mixture
9894165,9894165,1,56,mixture
8799839,8802615,2777,56,mixture
2389159,2389159,1,56,mixture
1749695,1749695,1,56,mixture
705572,705572,1,56,mixture
9844194,9845241,1048,56,mixture
3815614,3815614,1,56,mixture
8306391,8306391,1,56,mixture
551272,551272,1,56,mixture
3261833,3261833,1,56,mixture
828609,828609,1,56,mixture
1796050,1796050,1,56,mixture
7905300,7905300,1,56,mixture
5545930,5545930,1,56,mixture
1656010,1656010,1,56,mixture
9989893,9989893,1,56,mixture
7507613,7507613,1,56,mixture
3910920,3910920,1,56,mixture
8023915,8024632,718,56,mixture
1577705,1577705,1,56,mixture
7453414,7453414,1,56,mixture
8391209,8391209,1,56,mixture
3383309,3383309,1,56,mixture
4205624,4205624,1,56,mixture
9823333,9823333,1,56,mixture
247156,247156,1,56,mixture
9721381,9721381,1,56,mixture
7056209,7056209,1,56,mixture
9189240,9189240,1,56,mixture
3409068,3409068,1,56,mixture
172928,172928,1,56,mixture
2407699,2407699,1,56,mixture
6792349,6794524,2176,56,mixture
2958401,2958559,159,56,mixture
4929401,4929401,1,56,mixture
6187509,6187509,1,56,mixture
5523764,5523764,1,56,mixture
3239639,3239639,1,56,mixture
4128612,4128612,1,56,mixture
7349132,7349132,1,56,mixture
242813,243891,1079,56,mixture
8018950,8018950,1,56,mixture
9619946,9619946,1,56,mixture
1524570,1524570,1,56,mixture
3960211,3960211,1,56,mixture
6559679,6559679,1,56,mixture
7767155,7767155,1,56,mixture
3946021,3946021,1,56,mixture
3363155,3363155,1,56,mixture
2009252,2009252,1,56,mixture
7816915,7816915,1,56,mixture
9408507,9408507,1,56,mixture
5894989,5894989,1,56,mixture
4633885,4633885,1,56,mixture
2038203,2038383,181,56,mixture
874788,874788,1,56,mixture
90793,90793,1,56,mixture
620328,620550,223,56,mixture
1803786,1803786,1,56,mixture
6561926,6561926,1,56,mixture
3374244,3374244,1,56,mixture
5542885,5542885,1,56,mixture
1936695,1936695,1,56,mixture
7979980,7980581,602,56,mixture
3912873,3912873,1,56,mixture
6441066,6441066,1,56,mixture
6449415,6449415,1,56,mixture
9746775,9746775,1,56,mixture
7974619,7974619,1,56,mixture
6698022,6698022,1,56,mixture
8437145,8437145,1,56,mixture
2036301,2036301,1,56,mixture
1837159,1837159,1,56,mixture
1160439,1160439,1,56,mixture
5622557,5622557,1,56,mixture
8006668,8006668,1,56,mixture
7580827,7580827,1,56,mixture
2752770,2752770,1,56,mixture
1995739,1995906,168,56,mixture
3881641,3881641,1,56,mixture
8220737,8220772,36,56,mixture
8306391,8306391,1,56,mixture
441531,441531,1,56,mixture
7723912,7723912,1,56,mixture
1909162,1909162,1,56,mixture
9952935,9952935,1,56,mixture
3140908,3140908,1,56,mixture
5149749,5149749,1,56,mixture
6149202,6149202,1,56,mixture
3674680,3674680,1,56,mixture
1921929,1921929,1,56,mixture
7523185,7523185,1,56,mixture
4536995,4536995,1,56,mixture
2075017,2075017,1,56,mixture
6324043,6324043,1,56,mixture
8246080,8246080,1,56,mixture
3819318,3819318,1,56,mixture
3937023,3937023,1,56,mixture
1485809,1485809,1,56,mixture
2003261,2003644,384,56,mixture
6696801,6696801,1,56,mixture
3788424,3788424,1,56,mixture
9117511,9117511,1,56,mixture
2523337,2523337,1,56,mixture
1726748,1726748,1,56,mixture
6030536,6030536,1,56,mixture
4818676,4818676,1,56,mixture
7738916,7738916,1,56,mixture
8868725,8868725,1,56,mixture
4371688,4371688,1,56,mixture
1238198,1238198,1,56,mixture
662650,662650,1,56,mixture
6441066,6441066,1,56,mixture
530238,530238,1,56,mixture
7795721,7797584,1864,56,mixture
7839695,7839695,1,56,mixture
8885582,8885582,1,56,mixture
5351773,5351773,1,56,mixture
1028683,1029731,1049,56,mixture
7680026,7680026,1,56,mixture
233031,233031,1,56,mixture
2349996,2349996,1,56,mixture
9921901,9922291,391,56,mixture
254388,254388,1,56,mixture
109770,109770,1,56,mixture
755776,755776,1,56,mixture
636096,636550,455,56,mixture
8084718,8084718,1,56,mixture
9561436,9561436,1,56,mixture
7714008,7714008,1,56,mixture
166995,166995,1,56,mixture
688032,688032,1,56,mixture
8129872,8129872,1,56,mixture
3993076,3993076,1,56,mixture
5298700,5298700,1,56,mixture
4594556,4594556,1,56,mixture
2223909,2223909,1,56,mixture
7883334,7883334,1,56,mixture
8579821,8579821,1,56,mixture
9334294,9334294,1,56,mixture
7207419,7207419,1,56,mixture
9607684,9607684,1,56,mixture
6401140,6401140,1,56,mixture
1596077,1596077,1,56,mixture
3597233,3597233,1,56,mixture
5899959,5900894,936,56,mixture
5913404,5913404,1,56,mixture
9976245,9976245,1,56,mixture
5590944,5591122,179,56,mixture
179620,179620,1,56,mixture
2911447,2911447,1,56,mixture
5389049,5389049,1,56,mixture
949827,949827,1,56,mixture
9103313,9103313,1,56,mixture
1435101,1435730,630,56,mixture
8176299,8176299,1,56,mixture
7481572,7481627,56,56,mixture
2157571,2157571,1,56,mixture
6966573,6966605,33,56,mixture
871735,871735,1,56,mixture
5034186,5034186,1,56,mixture
6695091,6695091,1,56,mixture
297944,297944,1,56,mixture
515044,515044,1,56,mixture
5607342,5607342,1,56,mixture
2439249,2439249,1,56,mixture
5963373,5963631,259,56,mixture
56964,56964,1,56,mixture
4843672,4843672,1,56,mixture
1404726,1404726,1,56,mixture
2223909,2223909,1,56,mixture
3578224,3578224,1,56,mixture
123806,123806,1,56,mixture
3848556,3848556,1,56,mixture
7924134,7924134,1,56,mixture
2751758,2752137,380,56,mixture
8280947,8280947,1,56,mixture
4013038,4013038,1,56,mixture
2813966,2813966,1,56,mixture
4749488,4749488,1,56,mixture
9649370,9649370,1,56,mixture
453049,453049,1,56,mixture
447650,448244,595,56,mixture
1913787,1913787,1,56,mixture
9033161,9035743,2583,56,mixture
2837215,2837215,1,56,mixture
6879072,6879072,1,56,mixture
4341791,4341791,1,56,mixture
7676363,7676363,1,56,mixture
3097109,3097109,1,56,mixture
3930606,3930606,1,56,mixture
5373611,5373611,1,56,mixture
6379712,6379712,1,56,mixture
7863850,7863850,1,56,mixture
8094635,8094635,1,56,mixture
5942832,5942832,1,56,mixture
7097471,7097471,1,56,mixture
576406,576406,1,56,mixture
7340725,7340725,1,56,mixture
833742,833765,24,56,mixture
2197805,2197823,19,56,mixture
9769782,9769782,1,56,mixture
3841718,3841718,1,56,mixture
8176299,8176299,1,56,mixture
3122593,3122593,1,56,mixture
7595386,7595386,1,56,mixture
6571095,6571095,1,56,mixture
2098099,2099451,1353,56,mixture
5350763,5350763,1,56,mixture
5380401,5380401,1,56,mixture
862088,862088,1,56,mixture
5263934,5263934,1,56,mixture
984972,984972,1,56,mixture
1888479,1888479,1,56,mixture
2817242,2817242,1,56,mixture
7293101,7293101,1,56,mixture
7161953,7161953,1,56,mixture
3614253,3614253,1,56,mixture
8362154,8362154,1,56,mixture
9681058,9681058,1,56,mixture
2647468,2647468,1,56,mixture
2502427,2502427,1,56,mixture
4309563,4309563,1,56,mixture
1327746,1327746,1,56,mixture
830527,830527,1,56,mixture
6325752,6325752,1,56,mixture
3319344,3319344,1,56,mixture
7964203,7964203,1,56,mixture
7351603,7351603,1,56,mixture
8889888,8889888,1,56,mixture
5061615,5061615,1,56,mixture
4101731,4101731,1,56,mixture
9345831,9345831,1,56,mixture
7604191,7604191,1,56,mixture
9279540,9279540,1,56,mixture
4163547,4163547,1,56,mixture
7058871,7058871,1,56,mixture
7133215,7133215,1,56,mixture
8314142,8314142,1,56,mixture
4806995,4806995,1,56,mixture
6479354,6479354,1,56,mixture
8673621,8673621,1,56,mixture
7003492,7003492,1,56,mixture
3293333,3293333,1,56,mixture
4785508,4785508,1,56,mixture
6062334,6062334,1,56,mixture
1944693,1944693,1,56,mixture
5382434,5382434,1,56,mixture
3686295,3686295,1,56,mixture
7097471,7097471,1,56,mixture
2306930,2307666,737,56,mixture
7563941,7563941,1,56,mixture
2938747,2938747,1,56,mixture
3422271,3422271,1,56,mixture
6034656,6034656,1,56,mixture
1552018,1552018,1,56,mixture
8744824,8744824,1,56,mixture
6541878,6541878,1,56,mixture
2819622,2820382,761,56,mixture
3231598,3231598,1,56,mixture
153528,153528,1,56,mixture
4779462,4779462,1,56,mixture
422084,422084,1,56,mixture
9776742,9776742,1,56,mixture
4351793,4351793,1,56,mixture
3549224,3549224,1,56,mixture
1149747,1149747,1,56,mixture
4366388,4366388,1,56,mixture
1795810,1796050,241,56,mixture
3837559,3837559,1,56,mixture
7243193,7243193,1,56,mixture
4031117,4031409,293,56,mixture
6283378,6283378,1,56,mixture
7253284,7253284,1,56,mixture
6235593,6235593,1,56,mixture
9023861,9023861,1,56,mixture
1820668,1820668,1,56,mixture
9386920,9386920,1,56,mixture
2156029,2156029,1,56,mixture
5249585,5249585,1,56,mixture
8674550,8674550,1,56,mixture
502767,502767,1,56,mixture
143531,143531,1,56,mixture
8176299,8176299,1,56,mixture
2379757,2379757,1,56,mixture
6165144,6165144,1,56,mixture
1654655,1654655,1,56,mixture
1708515,1708515,1,56,mixture
9684614,9684614,1,56,mixture
513558,513558,1,56,mixture
435859,435863,5,56,mixture
1927076,1927076,1,56,mixture
2664724,2664724,1,56,mixture
6307566,6307566,1,56,mixture
7877057,7877057,1,56,mixture
1522217,1522217,1,56,mixture
9592862,9592862,1,56,mixture
2644440,2644440,1,56,mixture
4518770,4518770,1,56,mixture
6557225,6557225,1,56,mixture
1840122,1840122,1,56,mixture
6983806,6983806,1,56,mixture
1075706,1075706,1,56,mixture
749739,749739,1,56,mixture
2604453,2606026,1574,56,mixture
9043543,9043543,1,56,mixture
9787736,9787736,1,56,mixture
7423197,7423238,42,56,mixture
4792998,4792998,1,56,mixture
7031688,7031688,1,56,mixture
4693253,4693253,1,56,mixture
6835814,6835814,1,56,mixture
3647510,3647510,1,56,mixture
293964,293964,1,56,mixture
8472384,8472384,1,56,mixture
4615685,4615685,1,56,mixture
4020869,4020869,1,56,mixture
5050865,5050865,1,56,mixture
7962588,7962588,1,56,mixture
9715656,9715656,1,56,mixture
8369445,8369498,54,56,mixture
2731458,2731458,1,56,mixture
9845241,9845241,1,56,mixture
388264,388264,1,56,mixture
9867100,9867100,1,56,mixture
8303072,8303072,1,56,mixture
9005587,9005587,1,56,mixture
1155624,1155624,1,56,mixture
9853253,9853253,1,56,mixture
3304024,3304024,1,56,mixture
8308786,8308786,1,56,mixture
3764401,3764401,1,56,mixture
1791575,1791612,38,56,mixture
8935063,8935063,1,56,mixture
3362077,3362077,1,56,mixture
5600945,5600945,1,56,mixture
1412335,1412335,1,56,mixture
1506810,1506810,1,56,mixture
8249672,8249672,1,56,mixture
6441348,6441348,1,56,mixture
87171,87171,1,56,mixture
7439642,7439642,1,56,mixture
7345519,7345519,1,56,mixture
8276613,8276613,1,56,mixture
1436604,1436604,1,56,mixture
5420098,5420098,1,56,mixture
928832,928832,1,56,mixture
6881884,6881884,1,56,mixture
5645091,5645091,1,56,mixture
9603432,9603432,1,56,mixture
2534055,2534055,1,56,mixture
8779125,8779125,1,56,mixture
1419066,1419066,1,56,mixture
8967008,8967008,1,56,mixture
966170,966170,1,56,mixture
6620739,6620739,1,56,mixture
7885272,7885272,1,56,mixture
8839000,8839000,1,56,mixture
8569221,8569221,1,56,mixture
6257343,6257343,1,56,mixture
8298903,8298903,1,56,mixture
4675402,4675402,1,56,mixture
7769685,7769685,1,56,mixture
1455559,1455559,1,56,mixture
1081375,1081375,1,56,mixture
2024605,2024605,1,56,mixture
4814611,4814611,1,56,mixture
3287848,3287848,1,56,mixture
662991,662991,1,56,mixture
2800252,2800252,1,56,mixture
9935092,9935092,1,56,mixture
8391854,8391854,1,56,mixture
838207,838207,1,56,mixture
966573,966791,219,56,mixture
2659007,2659007,1,56,mixture
8322932,8322932,1,56,mixture
1381339,1381339,1,56,mixture
3549796,3549796,1,56,mixture
4588194,4588194,1,56,mixture
1567142,1567989,848,56,mixture
793733,793733,1,56,mixture
4967339,4967339,1,56,mixture
7733998,7733998,1,56,mixture
2108182,2108182,1,56,mixture
9957178,9957400,223,56,mixture
2604453,2604453,1,56,mixture
6026727,6026727,1,56,mixture
4614614,4614615,2,56,mixture
5881106,5881106,1,56,mixture
7843396,7843396,1,56,mixture
9203800,9203866,67,56,mixture
2090289,2090289,1,56,mixture
1998184,1999128,945,56,mixture
3761119,3761119,1,56,mixture
3031058,3031058,1,56,mixture
229141,229141,1,56,mixture
6537091,6537091,1,56,mixture
5987983,5987983,1,56,mixture
7485888,7485888,1,56,mixture
2829798,2829798,1,56,mixture
1366778,1366778,1,56,mixture
6431679,6431679,1,56,mixture
1315633,1315633,1,56,mixture
3020435,3020435,1,56,mixture
9371362,9371362,1,56,mixture
5329447,5329447,1,56,mixture
2728513,2728513,1,56,mixture
8339958,8339958,1,56,mixture
5227580,5227580,1,56,mixture
9579700,9579700,1,56,mixture
