obs_start,obs_end,length,iteration,distribution
6551051,6551051,1,36,geom2
768060,768060,1,36,geom2
4835598,4835598,1,36,geom2
7442123,7442123,1,36,geom2
4902637,4902637,1,36,geom2
9142647,9142647,1,36,geom2
7283211,7283211,1,36,geom2
4179190,4179190,1,36,geom2
3575480,3575480,1,36,geom2
5964598,5964598,1,36,geom2
8533083,8533083,1,36,geom2
2508728,2508728,1,36,geom2
1141591,1141591,1,36,geom2
5599305,5599305,1,36,geom2
3744640,3744640,1,36,geom2
9387264,9387264,1,36,geom2
4214658,4214658,1,36,geom2
5523313,5523313,1,36,geom2
2350309,2350309,1,36,geom2
7769880,7769880,1,36,geom2
8322405,8322405,1,36,geom2
6163080,6163080,1,36,geom2
1769550,1769550,1,36,geom2
4790483,4790483,1,36,geom2
2156029,2156029,1,36,geom2
3005937,3005937,1,36,geom2
3148190,3148190,1,36,geom2
2077218,2077244,27,36,geom2
6436257,6436257,1,36,geom2
7087364,7087364,1,36,geom2
7842759,7842770,12,36,geom2
3947071,3947071,1,36,geom2
757238,757238,1,36,geom2
2131708,2131708,1,36,geom2
7212129,7212129,1,36,geom2
2151380,2151380,1,36,geom2
5382247,5382247,1,36,geom2
8244926,8244926,1,36,geom2
2754292,2754358,67,36,geom2
713493,713493,1,36,geom2
5400328,5400328,1,36,geom2
6401066,6401066,1,36,geom2
7315397,7315397,1,36,geom2
2861693,2861693,1,36,geom2
3199765,3199765,1,36,geom2
9648674,9648674,1,36,geom2
758134,758134,1,36,geom2
579856,579856,1,36,geom2
3908936,3908936,1,36,geom2
5467472,5467472,1,36,geom2
6430726,6430726,1,36,geom2
9080505,9080505,1,36,geom2
2011195,2011195,1,36,geom2
2373940,2374399,460,36,geom2
5649479,5649479,1,36,geom2
7937095,7937095,1,36,geom2
9342812,9342812,1,36,geom2
9917201,9917201,1,36,geom2
7243188,7243193,6,36,geom2
2559711,2559790,80,36,geom2
8290837,8290837,1,36,geom2
2119129,2119129,1,36,geom2
1317409,1317409,1,36,geom2
7267969,7267969,1,36,geom2
1080259,1080259,1,36,geom2
182427,182427,1,36,geom2
7593162,7593162,1,36,geom2
6544281,6544281,1,36,geom2
1726748,1726748,1,36,geom2
5447032,5447032,1,36,geom2
4498037,4498037,1,36,geom2
3341457,3341457,1,36,geom2
9349639,9349639,1,36,geom2
7249030,7249030,1,36,geom2
5510995,5510995,1,36,geom2
7170861,7170861,1,36,geom2
7771222,7771222,1,36,geom2
2289182,2289182,1,36,geom2
9526444,9526444,1,36,geom2
4345061,4345061,1,36,geom2
3303332,3303332,1,36,geom2
6188040,6188040,1,36,geom2
7771773,7771773,1,36,geom2
9473028,9473038,11,36,geom2
1618176,1618189,14,36,geom2
1082753,1082753,1,36,geom2
3834606,3834606,1,36,geom2
808742,808742,1,36,geom2
1035490,1035490,1,36,geom2
1876210,1876210,1,36,geom2
3490679,3490679,1,36,geom2
6745111,6745111,1,36,geom2
7485888,7485888,1,36,geom2
3841718,3841718,1,36,geom2
3198948,3198948,1,36,geom2
3310934,3310934,1,36,geom2
179467,179467,1,36,geom2
5538418,5538418,1,36,geom2
3669814,3669814,1,36,geom2
8365066,8365066,1,36,geom2
8012775,8012775,1,36,geom2
5910877,5910877,1,36,geom2
6912620,6912620,1,36,geom2
8795170,8795170,1,36,geom2
6559365,6559365,1,36,geom2
3931638,3931638,1,36,geom2
18648,18648,1,36,geom2
2345586,2345586,1,36,geom2
2402810,2402810,1,36,geom2
9897759,9897759,1,36,geom2
646327,646327,1,36,geom2
7108298,7108298,1,36,geom2
979663,979663,1,36,geom2
6094305,6094305,1,36,geom2
132901,132901,1,36,geom2
2301289,2301289,1,36,geom2
6427413,6427413,1,36,geom2
7810341,7810341,1,36,geom2
6456215,6456215,1,36,geom2
6647324,6647324,1,36,geom2
6452081,6452081,1,36,geom2
9549165,9549165,1,36,geom2
4845153,4845153,1,36,geom2
3121763,3121763,1,36,geom2
1735533,1735533,1,36,geom2
9870910,9870910,1,36,geom2
5236178,5236178,1,36,geom2
8771513,8771513,1,36,geom2
1850847,1850847,1,36,geom2
8581123,8581123,1,36,geom2
6207977,6207977,1,36,geom2
2754358,2754358,1,36,geom2
6591071,6591071,1,36,geom2
9249289,9249289,1,36,geom2
1005806,1005806,1,36,geom2
3170905,3170905,1,36,geom2
3403097,3403097,1,36,geom2
5286540,5286540,1,36,geom2
7375477,7375477,1,36,geom2
4049459,4049459,1,36,geom2
1425152,1425152,1,36,geom2
8772821,8772821,1,36,geom2
4972745,4972745,1,36,geom2
7820918,7820918,1,36,geom2
5380729,5380729,1,36,geom2
2865678,2865678,1,36,geom2
1877055,1877055,1,36,geom2
3714739,3714739,1,36,geom2
1451864,1451864,1,36,geom2
6333323,6333323,1,36,geom2
3806901,3806901,1,36,geom2
6825280,6825280,1,36,geom2
5900528,5900528,1,36,geom2
5075587,5075587,1,36,geom2
435859,435863,5,36,geom2
1061656,1061656,1,36,geom2
397440,397440,1,36,geom2
7185360,7185360,1,36,geom2
4233579,4233579,1,36,geom2
6463842,6463842,1,36,geom2
9599481,9599481,1,36,geom2
8590733,8590733,1,36,geom2
3149689,3149786,98,36,geom2
8941856,8941856,1,36,geom2
573272,573272,1,36,geom2
7711155,7711155,1,36,geom2
6856317,6856317,1,36,geom2
6947110,6947110,1,36,geom2
179537,179537,1,36,geom2
5056267,5056267,1,36,geom2
1860831,1860831,1,36,geom2
343024,343024,1,36,geom2
7704901,7704901,1,36,geom2
3229735,3229735,1,36,geom2
9614721,9614721,1,36,geom2
5351848,5351848,1,36,geom2
6749381,6749381,1,36,geom2
8609298,8609298,1,36,geom2
8421295,8421295,1,36,geom2
1088001,1088001,1,36,geom2
2955714,2955714,1,36,geom2
9260154,9260154,1,36,geom2
3719088,3719088,1,36,geom2
9697601,9697601,1,36,geom2
7263264,7263264,1,36,geom2
8925700,8925700,1,36,geom2
3845285,3845285,1,36,geom2
527415,527415,1,36,geom2
5774283,5774283,1,36,geom2
1222626,1222626,1,36,geom2
8795021,8795021,1,36,geom2
447654,447654,1,36,geom2
3836928,3836928,1,36,geom2
5476085,5476085,1,36,geom2
398660,398660,1,36,geom2
3210,3210,1,36,geom2
2643401,2643533,133,36,geom2
1835095,1835095,1,36,geom2
6745318,6745318,1,36,geom2
8552551,8552551,1,36,geom2
1379429,1379429,1,36,geom2
9104542,9104542,1,36,geom2
4347136,4347136,1,36,geom2
4749510,4749510,1,36,geom2
9893250,9893250,1,36,geom2
5331984,5331984,1,36,geom2
1580473,1580473,1,36,geom2
7367395,7367395,1,36,geom2
7044013,7044013,1,36,geom2
3457579,3457579,1,36,geom2
8290467,8290467,1,36,geom2
3834784,3834784,1,36,geom2
2122795,2122795,1,36,geom2
5388193,5388193,1,36,geom2
4014158,4014158,1,36,geom2
1247224,1247224,1,36,geom2
8163698,8163698,1,36,geom2
674924,674924,1,36,geom2
2299872,2299872,1,36,geom2
56964,56964,1,36,geom2
1913787,1913787,1,36,geom2
3136654,3136654,1,36,geom2
5527853,5527853,1,36,geom2
2235594,2235594,1,36,geom2
7541829,7541829,1,36,geom2
6425079,6425079,1,36,geom2
2456626,2456626,1,36,geom2
3933673,3933937,265,36,geom2
9400720,9400720,1,36,geom2
2605476,2605476,1,36,geom2
4662017,4662017,1,36,geom2
9706146,9706146,1,36,geom2
7003776,7003776,1,36,geom2
758134,758134,1,36,geom2
8761414,8761414,1,36,geom2
6419665,6419665,1,36,geom2
1864008,1864008,1,36,geom2
7986924,7987033,110,36,geom2
3627445,3627445,1,36,geom2
915362,915438,77,36,geom2
4280418,4280418,1,36,geom2
8716439,8716439,1,36,geom2
849560,849616,57,36,geom2
3933922,3933937,16,36,geom2
6587922,6587922,1,36,geom2
7242860,7242860,1,36,geom2
5991183,5991183,1,36,geom2
8688445,8688445,1,36,geom2
8278570,8278570,1,36,geom2
4292135,4292135,1,36,geom2
164254,164254,1,36,geom2
296457,296457,1,36,geom2
3752229,3752229,1,36,geom2
4020768,4020768,1,36,geom2
553004,553004,1,36,geom2
8312278,8312278,1,36,geom2
2820382,2820382,1,36,geom2
4901345,4901345,1,36,geom2
8857625,8857625,1,36,geom2
6183230,6183230,1,36,geom2
9026268,9026268,1,36,geom2
8496705,8496705,1,36,geom2
2035259,2035259,1,36,geom2
8100870,8100899,30,36,geom2
8768981,8769086,106,36,geom2
2452075,2452075,1,36,geom2
8574796,8574796,1,36,geom2
5110145,5110145,1,36,geom2
1008706,1008706,1,36,geom2
9917546,9917546,1,36,geom2
8105285,8105285,1,36,geom2
1781796,1781796,1,36,geom2
1417540,1417540,1,36,geom2
8036583,8036583,1,36,geom2
5131907,5131907,1,36,geom2
7750834,7750834,1,36,geom2
3606741,3606741,1,36,geom2
8014085,8014085,1,36,geom2
9974378,9974404,27,36,geom2
2164436,2164436,1,36,geom2
7923807,7923807,1,36,geom2
347646,347646,1,36,geom2
516778,516778,1,36,geom2
1297634,1297634,1,36,geom2
3300051,3300059,9,36,geom2
3173045,3173045,1,36,geom2
5770751,5770751,1,36,geom2
7002766,7002766,1,36,geom2
9353700,9353700,1,36,geom2
7809539,7810037,499,36,geom2
92225,92225,1,36,geom2
9386176,9386176,1,36,geom2
9612418,9612418,1,36,geom2
4235706,4235706,1,36,geom2
6251938,6251938,1,36,geom2
7031624,7031624,1,36,geom2
773446,773446,1,36,geom2
7545232,7545232,1,36,geom2
2637261,2637261,1,36,geom2
8196244,8196244,1,36,geom2
9388168,9388168,1,36,geom2
1130629,1130629,1,36,geom2
4278721,4278721,1,36,geom2
2960803,2960803,1,36,geom2
7304302,7304302,1,36,geom2
4603543,4603543,1,36,geom2
132901,132901,1,36,geom2
5828890,5828890,1,36,geom2
9410492,9410492,1,36,geom2
4229921,4229921,1,36,geom2
7908299,7908299,1,36,geom2
6413205,6413245,41,36,geom2
9040552,9040552,1,36,geom2
8841614,8841614,1,36,geom2
9232787,9232787,1,36,geom2
9011585,9011585,1,36,geom2
1786527,1786527,1,36,geom2
5918765,5918765,1,36,geom2
8349239,8349239,1,36,geom2
7247056,7247056,1,36,geom2
7472947,7472947,1,36,geom2
4972745,4972745,1,36,geom2
3955417,3955417,1,36,geom2
7944610,7944610,1,36,geom2
2041738,2041738,1,36,geom2
3005516,3005516,1,36,geom2
6237036,6237036,1,36,geom2
1349392,1349392,1,36,geom2
3302383,3302383,1,36,geom2
2225723,2225723,1,36,geom2
8533021,8533021,1,36,geom2
9395600,9395600,1,36,geom2
3190004,3190004,1,36,geom2
292881,292881,1,36,geom2
6849155,6849155,1,36,geom2
2635144,2635144,1,36,geom2
1484722,1484722,1,36,geom2
2792495,2792495,1,36,geom2
3654016,3654016,1,36,geom2
8208608,8208608,1,36,geom2
1790842,1790842,1,36,geom2
9099463,9099463,1,36,geom2
3027834,3027834,1,36,geom2
9762203,9762203,1,36,geom2
2741906,2741906,1,36,geom2
441531,441531,1,36,geom2
7525764,7525764,1,36,geom2
6345404,6345404,1,36,geom2
4110149,4110149,1,36,geom2
2606520,2606520,1,36,geom2
2364588,2364588,1,36,geom2
4351958,4351958,1,36,geom2
1778637,1778637,1,36,geom2
8881348,8881348,1,36,geom2
7727832,7727832,1,36,geom2
4564828,4564828,1,36,geom2
2332012,2332012,1,36,geom2
4083817,4083817,1,36,geom2
7442942,7442942,1,36,geom2
7558819,7558819,1,36,geom2
3642577,3642577,1,36,geom2
8941251,8941251,1,36,geom2
9596719,9596719,1,36,geom2
3000550,3000550,1,36,geom2
7122440,7122440,1,36,geom2
5841035,5841035,1,36,geom2
642414,642414,1,36,geom2
6226762,6226762,1,36,geom2
4917815,4917815,1,36,geom2
6342210,6342210,1,36,geom2
8143267,8143267,1,36,geom2
351541,351541,1,36,geom2
777584,777584,1,36,geom2
6345247,6345247,1,36,geom2
1082753,1082753,1,36,geom2
6199263,6199263,1,36,geom2
1499103,1499103,1,36,geom2
9444453,9444453,1,36,geom2
4754986,4754986,1,36,geom2
7463429,7463429,1,36,geom2
5203230,5203230,1,36,geom2
5542811,5542885,75,36,geom2
4000428,4000428,1,36,geom2
8253557,8253557,1,36,geom2
9838666,9838666,1,36,geom2
1525586,1525586,1,36,geom2
8163698,8163731,34,36,geom2
9040552,9040552,1,36,geom2
3512270,3512270,1,36,geom2
5575922,5575922,1,36,geom2
4129957,4129957,1,36,geom2
4550315,4550342,28,36,geom2
9018638,9018641,4,36,geom2
7520449,7520490,42,36,geom2
7079183,7079183,1,36,geom2
8762221,8762221,1,36,geom2
9962137,9962137,1,36,geom2
5143888,5143888,1,36,geom2
5357367,5357367,1,36,geom2
5569017,5569017,1,36,geom2
3636690,3636690,1,36,geom2
3754357,3754357,1,36,geom2
7289334,7289334,1,36,geom2
832539,832539,1,36,geom2
5111329,5111329,1,36,geom2
3358336,3358336,1,36,geom2
8779125,8779125,1,36,geom2
5249,5249,1,36,geom2
8777876,8777876,1,36,geom2
396709,396709,1,36,geom2
1830758,1830758,1,36,geom2
544088,544088,1,36,geom2
4141149,4141149,1,36,geom2
4806431,4806431,1,36,geom2
7076071,7076071,1,36,geom2
2647626,2647626,1,36,geom2
7678230,7678230,1,36,geom2
7618388,7618388,1,36,geom2
7046184,7046184,1,36,geom2
6626610,6626610,1,36,geom2
3027949,3027949,1,36,geom2
9848356,9848356,1,36,geom2
3843588,3843588,1,36,geom2
9224368,9224368,1,36,geom2
3862366,3862366,1,36,geom2
6175104,6175104,1,36,geom2
1275720,1275720,1,36,geom2
6239838,6239838,1,36,geom2
9443270,9443270,1,36,geom2
5738232,5738232,1,36,geom2
7237520,7237520,1,36,geom2
2182865,2182865,1,36,geom2
13635,13635,1,36,geom2
3336782,3336782,1,36,geom2
8432944,8432944,1,36,geom2
2887262,2887262,1,36,geom2
5685490,5685490,1,36,geom2
482409,482409,1,36,geom2
7114617,7114617,1,36,geom2
496902,496902,1,36,geom2
4420388,4420388,1,36,geom2
203275,203275,1,36,geom2
4995387,4995387,1,36,geom2
2607994,2607994,1,36,geom2
8424835,8424835,1,36,geom2
8823625,8823625,1,36,geom2
3745230,3745230,1,36,geom2
9252394,9252394,1,36,geom2
2360272,2360282,11,36,geom2
5955154,5955154,1,36,geom2
2926905,2927055,151,36,geom2
4351096,4351096,1,36,geom2
79497,79497,1,36,geom2
9847119,9847119,1,36,geom2
6016796,6016796,1,36,geom2
9288119,9288223,105,36,geom2
6702637,6702637,1,36,geom2
181546,181549,4,36,geom2
2575638,2575638,1,36,geom2
901670,901670,1,36,geom2
8061636,8061636,1,36,geom2
7858921,7858921,1,36,geom2
5229696,5229696,1,36,geom2
4223493,4223529,37,36,geom2
8502237,8502237,1,36,geom2
1465885,1465885,1,36,geom2
5378651,5378651,1,36,geom2
818372,818372,1,36,geom2
834601,834601,1,36,geom2
589899,589899,1,36,geom2
6778619,6778619,1,36,geom2
9579700,9579700,1,36,geom2
7085639,7085639,1,36,geom2
757238,757238,1,36,geom2
2488270,2488270,1,36,geom2
4409306,4409306,1,36,geom2
8094635,8094635,1,36,geom2
161726,161798,73,36,geom2
2269930,2269930,1,36,geom2
8071410,8071410,1,36,geom2
9727818,9727818,1,36,geom2
9512636,9512636,1,36,geom2
7547148,7547148,1,36,geom2
5934216,5934216,1,36,geom2
9153071,9153071,1,36,geom2
5475585,5475585,1,36,geom2
2514606,2514606,1,36,geom2
6527694,6527694,1,36,geom2
3575646,3575646,1,36,geom2
1873613,1873613,1,36,geom2
5613803,5613803,1,36,geom2
7913857,7913857,1,36,geom2
9094474,9094474,1,36,geom2
848639,848639,1,36,geom2
5268760,5268760,1,36,geom2
3242234,3242234,1,36,geom2
4235588,4235588,1,36,geom2
1886000,1886000,1,36,geom2
8263397,8263397,1,36,geom2
9541972,9541972,1,36,geom2
5021799,5021799,1,36,geom2
3201532,3201532,1,36,geom2
2887122,2887122,1,36,geom2
9022659,9022659,1,36,geom2
3380956,3380956,1,36,geom2
6630554,6630554,1,36,geom2
2949137,2949137,1,36,geom2
207976,207976,1,36,geom2
500893,500893,1,36,geom2
7552462,7552462,1,36,geom2
5088610,5088610,1,36,geom2
1860831,1860831,1,36,geom2
7275494,7275494,1,36,geom2
502767,502767,1,36,geom2
101619,101619,1,36,geom2
592508,592508,1,36,geom2
6234512,6234512,1,36,geom2
2984267,2984267,1,36,geom2
4139339,4139339,1,36,geom2
9066069,9066069,1,36,geom2
459514,459514,1,36,geom2
1403002,1403002,1,36,geom2
3627445,3627445,1,36,geom2
9934649,9934649,1,36,geom2
1912439,1912439,1,36,geom2
3243273,3243273,1,36,geom2
6182139,6182139,1,36,geom2
6135993,6135993,1,36,geom2
3383160,3383160,1,36,geom2
8664486,8664486,1,36,geom2
6814892,6814892,1,36,geom2
1742281,1742281,1,36,geom2
587219,587219,1,36,geom2
3288034,3288034,1,36,geom2
9683965,9683965,1,36,geom2
3281029,3281029,1,36,geom2
2692199,2692199,1,36,geom2
6423459,6423459,1,36,geom2
1986322,1986322,1,36,geom2
9628793,9628793,1,36,geom2
4105198,4105198,1,36,geom2
8679678,8679678,1,36,geom2
7873098,7873098,1,36,geom2
3451849,3451849,1,36,geom2
1604461,1604461,1,36,geom2
1297634,1297634,1,36,geom2
5860964,5860964,1,36,geom2
1353292,1353292,1,36,geom2
2597351,2597351,1,36,geom2
2339676,2339676,1,36,geom2
6442725,6442725,1,36,geom2
1332006,1332006,1,36,geom2
8678069,8678069,1,36,geom2
3573940,3574024,85,36,geom2
3292712,3292712,1,36,geom2
8561181,8561181,1,36,geom2
2582777,2582777,1,36,geom2
4803776,4803776,1,36,geom2
1198081,1198081,1,36,geom2
8933938,8933938,1,36,geom2
3282844,3282844,1,36,geom2
1923410,1923410,1,36,geom2
9005996,9005996,1,36,geom2
5381078,5381078,1,36,geom2
4347136,4347136,1,36,geom2
9035743,9035743,1,36,geom2
8948851,8948851,1,36,geom2
2443168,2443168,1,36,geom2
9324470,9324470,1,36,geom2
6902499,6902499,1,36,geom2
4101731,4101731,1,36,geom2
5955637,5955637,1,36,geom2
158050,158050,1,36,geom2
8738050,8738050,1,36,geom2
8096133,8096133,1,36,geom2
7851450,7851450,1,36,geom2
3939367,3939367,1,36,geom2
7117563,7117563,1,36,geom2
3536642,3536642,1,36,geom2
5601465,5601465,1,36,geom2
6540456,6540456,1,36,geom2
6265589,6265589,1,36,geom2
6880268,6880268,1,36,geom2
2361598,2361598,1,36,geom2
1801562,1801562,1,36,geom2
8343662,8343662,1,36,geom2
7238917,7238917,1,36,geom2
5370720,5370720,1,36,geom2
9275223,9275223,1,36,geom2
7058406,7058406,1,36,geom2
9243959,9243959,1,36,geom2
4212134,4212134,1,36,geom2
7951932,7951932,1,36,geom2
4949487,4949487,1,36,geom2
6021323,6021323,1,36,geom2
3709281,3709281,1,36,geom2
9566443,9566443,1,36,geom2
9968258,9968258,1,36,geom2
3119315,3119315,1,36,geom2
8605671,8605671,1,36,geom2
7091292,7091292,1,36,geom2
6572252,6572334,83,36,geom2
8656330,8656330,1,36,geom2
5528993,5528993,1,36,geom2
6510129,6510129,1,36,geom2
4210985,4210985,1,36,geom2
2679459,2679459,1,36,geom2
7556423,7556423,1,36,geom2
6537305,6537305,1,36,geom2
6631637,6631637,1,36,geom2
7170469,7170469,1,36,geom2
56698,56698,1,36,geom2
8102307,8102307,1,36,geom2
6853961,6853961,1,36,geom2
4966729,4966729,1,36,geom2
3786105,3786105,1,36,geom2
7952902,7952902,1,36,geom2
2264549,2264549,1,36,geom2
4006304,4006304,1,36,geom2
1534762,1534762,1,36,geom2
2086224,2086224,1,36,geom2
4777719,4777719,1,36,geom2
8383260,8383260,1,36,geom2
8653597,8653597,1,36,geom2
3575215,3575215,1,36,geom2
7378593,7378593,1,36,geom2
2054783,2054783,1,36,geom2
9085258,9085258,1,36,geom2
1010448,1010448,1,36,geom2
3136654,3136654,1,36,geom2
5258080,5258080,1,36,geom2
7170801,7170801,1,36,geom2
2154903,2154903,1,36,geom2
5829234,5829234,1,36,geom2
1081186,1081186,1,36,geom2
5169904,5169904,1,36,geom2
4089423,4089423,1,36,geom2
1822222,1822222,1,36,geom2
8262791,8262791,1,36,geom2
635496,635496,1,36,geom2
2764885,2764885,1,36,geom2
1210582,1210582,1,36,geom2
3847868,3847868,1,36,geom2
9040897,9040897,1,36,geom2
2176033,2176033,1,36,geom2
5604409,5604409,1,36,geom2
2244157,2244157,1,36,geom2
7763195,7763195,1,36,geom2
4278395,4278395,1,36,geom2
7212932,7212932,1,36,geom2
1553604,1553604,1,36,geom2
2402254,2402254,1,36,geom2
5979410,5979410,1,36,geom2
5952482,5952482,1,36,geom2
9803590,9803590,1,36,geom2
1726748,1726748,1,36,geom2
7413056,7413056,1,36,geom2
3012327,3012327,1,36,geom2
4950032,4950032,1,36,geom2
3674067,3674067,1,36,geom2
9473756,9473756,1,36,geom2
5780142,5780142,1,36,geom2
8284277,8284277,1,36,geom2
18625,18648,24,36,geom2
9733079,9733079,1,36,geom2
3414770,3414770,1,36,geom2
414541,414541,1,36,geom2
648841,648841,1,36,geom2
660273,660273,1,36,geom2
6604404,6604404,1,36,geom2
920104,920104,1,36,geom2
5102596,5102596,1,36,geom2
9583569,9583569,1,36,geom2
3828703,3828703,1,36,geom2
9961476,9961476,1,36,geom2
929839,929839,1,36,geom2
3117560,3117560,1,36,geom2
254642,254642,1,36,geom2
9604067,9604067,1,36,geom2
4229921,4229921,1,36,geom2
446675,446675,1,36,geom2
7172877,7172877,1,36,geom2
4078793,4078793,1,36,geom2
7410445,7410445,1,36,geom2
6799827,6799827,1,36,geom2
5919642,5919642,1,36,geom2
514364,514364,1,36,geom2
8291814,8291814,1,36,geom2
8997805,8997805,1,36,geom2
5076792,5076792,1,36,geom2
7298488,7298488,1,36,geom2
9853253,9853253,1,36,geom2
1615855,1615855,1,36,geom2
8243901,8243901,1,36,geom2
7609552,7609552,1,36,geom2
5969238,5969238,1,36,geom2
2362132,2362132,1,36,geom2
1435417,1435417,1,36,geom2
8254667,8254667,1,36,geom2
2500234,2500234,1,36,geom2
4630689,4630689,1,36,geom2
4387640,4387640,1,36,geom2
2682088,2682088,1,36,geom2
5494541,5494541,1,36,geom2
6936696,6936696,1,36,geom2
843064,843064,1,36,geom2
2820382,2820382,1,36,geom2
4221683,4221683,1,36,geom2
636841,636841,1,36,geom2
6287056,6287056,1,36,geom2
7754683,7754683,1,36,geom2
7425419,7425419,1,36,geom2
7457947,7457947,1,36,geom2
1419066,1419066,1,36,geom2
5209652,5209679,28,36,geom2
3524323,3524323,1,36,geom2
393152,393152,1,36,geom2
998543,998543,1,36,geom2
2407699,2407699,1,36,geom2
1849468,1849468,1,36,geom2
3871506,3871506,1,36,geom2
6460136,6460136,1,36,geom2
8884205,8884205,1,36,geom2
118243,118243,1,36,geom2
3845429,3845438,10,36,geom2
6177121,6177121,1,36,geom2
7521549,7521549,1,36,geom2
5474068,5474068,1,36,geom2
8695909,8695909,1,36,geom2
5895246,5895246,1,36,geom2
8860548,8860548,1,36,geom2
5791812,5791812,1,36,geom2
2618132,2618132,1,36,geom2
14931,14931,1,36,geom2
3950527,3950527,1,36,geom2
3377736,3377736,1,36,geom2
513558,513558,1,36,geom2
7842446,7842446,1,36,geom2
8637365,8637365,1,36,geom2
4657709,4657709,1,36,geom2
7006725,7006725,1,36,geom2
4410146,4410146,1,36,geom2
7964203,7964305,103,36,geom2
1782064,1782064,1,36,geom2
4803776,4803776,1,36,geom2
3192429,3192429,1,36,geom2
6488861,6488861,1,36,geom2
3845285,3845285,1,36,geom2
7781457,7781457,1,36,geom2
3446382,3446382,1,36,geom2
3825485,3825485,1,36,geom2
2406720,2406720,1,36,geom2
9017033,9017033,1,36,geom2
9749797,9749797,1,36,geom2
4961910,4961910,1,36,geom2
7742091,7742091,1,36,geom2
8314608,8314608,1,36,geom2
5259686,5259686,1,36,geom2
7505357,7505357,1,36,geom2
975164,975164,1,36,geom2
7303590,7303590,1,36,geom2
8551833,8551833,1,36,geom2
7003492,7003492,1,36,geom2
7447422,7447422,1,36,geom2
4259896,4259896,1,36,geom2
5379656,5379656,1,36,geom2
3032547,3032547,1,36,geom2
2406720,2406720,1,36,geom2
3827568,3827568,1,36,geom2
9024665,9024665,1,36,geom2
3172184,3172184,1,36,geom2
1181399,1181399,1,36,geom2
2678247,2678247,1,36,geom2
964885,964885,1,36,geom2
3211413,3211413,1,36,geom2
1471469,1471469,1,36,geom2
2671827,2671827,1,36,geom2
4537706,4537706,1,36,geom2
6124513,6124513,1,36,geom2
7711155,7711155,1,36,geom2
7181557,7181557,1,36,geom2
2337648,2337648,1,36,geom2
1026285,1026285,1,36,geom2
987389,987389,1,36,geom2
9752062,9752062,1,36,geom2
6424875,6424875,1,36,geom2
2388216,2388234,19,36,geom2
3072007,3072007,1,36,geom2
2282834,2282834,1,36,geom2
8487271,8487271,1,36,geom2
9260027,9260027,1,36,geom2
4881959,4881959,1,36,geom2
3586173,3586173,1,36,geom2
3658503,3658503,1,36,geom2
3681366,3681366,1,36,geom2
8423904,8423904,1,36,geom2
4970512,4970512,1,36,geom2
2508728,2508728,1,36,geom2
7458473,7458473,1,36,geom2
4755099,4755099,1,36,geom2
7046953,7046953,1,36,geom2
7865368,7865368,1,36,geom2
6797552,6797552,1,36,geom2
3928309,3928309,1,36,geom2
8228121,8228121,1,36,geom2
3228571,3228571,1,36,geom2
8026053,8026053,1,36,geom2
5078594,5078673,80,36,geom2
7303590,7303590,1,36,geom2
4717035,4717119,85,36,geom2
3352135,3352135,1,36,geom2
4713090,4713090,1,36,geom2
7263996,7263996,1,36,geom2
7038969,7038969,1,36,geom2
9281203,9281206,4,36,geom2
8895815,8895815,1,36,geom2
6311111,6311111,1,36,geom2
4839972,4839972,1,36,geom2
8729509,8729509,1,36,geom2
1895491,1895491,1,36,geom2
8287310,8287310,1,36,geom2
8185935,8185935,1,36,geom2
8936606,8936606,1,36,geom2
4735219,4735219,1,36,geom2
1834988,1834988,1,36,geom2
5169288,5169288,1,36,geom2
9511456,9511456,1,36,geom2
9603432,9603432,1,36,geom2
5657926,5657926,1,36,geom2
5392500,5392500,1,36,geom2
6006243,6006243,1,36,geom2
1151430,1151430,1,36,geom2
3428763,3428763,1,36,geom2
5886195,5886195,1,36,geom2
3843588,3843588,1,36,geom2
8201464,8201464,1,36,geom2
2372472,2372472,1,36,geom2
3029225,3029225,1,36,geom2
4743916,4743916,1,36,geom2
7405238,7405238,1,36,geom2
9469813,9469813,1,36,geom2
7494808,7494808,1,36,geom2
3847868,3847868,1,36,geom2
402457,402457,1,36,geom2
5213458,5213458,1,36,geom2
8196560,8196560,1,36,geom2
8840067,8840067,1,36,geom2
5221991,5222148,158,36,geom2
7032379,7032379,1,36,geom2
6871465,6871465,1,36,geom2
5743764,5743764,1,36,geom2
9545066,9545066,1,36,geom2
7133215,7133215,1,36,geom2
9108337,9108337,1,36,geom2
8338424,8338424,1,36,geom2
8640159,8640159,1,36,geom2
5608120,5608120,1,36,geom2
3204685,3204685,1,36,geom2
6301892,6301892,1,36,geom2
5549488,5549488,1,36,geom2
1434548,1434548,1,36,geom2
4206934,4206934,1,36,geom2
7069001,7069125,125,36,geom2
3611868,3611868,1,36,geom2
1939694,1939716,23,36,geom2
3583467,3583467,1,36,geom2
7835975,7835975,1,36,geom2
3159147,3159147,1,36,geom2
4328119,4328119,1,36,geom2
4722647,4722647,1,36,geom2
1061609,1061656,48,36,geom2
6574604,6574604,1,36,geom2
2600155,2600155,1,36,geom2
5502933,5502935,3,36,geom2
1200863,1200863,1,36,geom2
6325580,6325580,1,36,geom2
5432967,5432967,1,36,geom2
1934783,1934783,1,36,geom2
7902327,7902327,1,36,geom2
3302101,3302101,1,36,geom2
843797,843797,1,36,geom2
9485209,9485209,1,36,geom2
6287760,6287760,1,36,geom2
4957097,4957097,1,36,geom2
